EL (deg);8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66;4.33;4.33;4.33;4.33;4.33;4.33;4.33;4.33;4.33;4.33;0;0;0;0;0;0;0;0;0;0;0;-4.33;-4.33;-4.33;-4.33;-4.33;-4.33;-4.33;-4.33;-4.33;-4.33;-8.66;-8.66;-8.66;-8.66;-8.66;-8.66;-8.66;-8.66;-8.66;-8.66;-8.66;-13;-13;-13;-13;-13;-13;-13;-13;-13;-13
AZ (deg);-25;-20;-15;-10;-5;0;5;10;15;20;25;22.5;17.5;12.5;7.5;2.5;-2.5;-7.5;-12.5;-17.5;-22.5;-25;-20;-15;-10;-5;0;5;10;15;20;25;22.5;17.5;12.5;7.5;2.5;-2.5;-7.5;-12.5;-17.5;-22.5;-25;-20;-15;-10;-5;0;5;10;15;20;25;22.5;17.5;12.5;7.5;2.5;-2.5;-7.5;-12.5;-17.5;-22.5
f (GHz);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB)
59.6;-99.36;-108.79;-94.76;-90.73;-97.84;-100.81;-99.08;-92.31;-96.03;-95.2;-98.13;-99.71;-92.78;-88.32;-90.66;-74;-74.94;-95.05;-91.71;-90.06;-115.04;-89.99;-92.35;-104.29;-92.56;-85.42;-66.9;-84.79;-99.85;-96.46;-93.72;-99.11;-101.17;-92.85;-90.31;-99.25;-78.07;-78.12;-101.19;-94.59;-93.09;-122.14;-94.29;-105.3;-96.87;-93.62;-99.31;-90.75;-98.45;-95.75;-98.01;-98.51;-98.89;-97.87;-100.97;-98.32;-103.63;-99.06;-102.44;-105.75;-98.72;-101.02;-97.44
59.7;-89.2;-94.29;-86.45;-83.02;-92.42;-89.83;-87.46;-84.82;-92.36;-87.05;-89.51;-91.42;-84.95;-80.18;-83.55;-64.44;-68.2;-89.68;-82.97;-81.81;-90.92;-80.73;-82.28;-97.76;-85.54;-81.43;-60.11;-72.34;-100.48;-86.49;-84.55;-91.37;-90.59;-85.08;-81.49;-85.49;-68.16;-69.66;-92.13;-84.51;-83.15;-105.76;-85.7;-93.2;-89.43;-85.2;-90.41;-82.72;-90.23;-87.76;-90.92;-87.78;-89.99;-88.9;-88.18;-88.9;-94.36;-90.49;-92.41;-96.52;-90.02;-92.06;-89.56
59.8;-101.94;-102.32;-115.55;-97.45;-106.95;-100.54;-104.8;-97.27;-107.12;-99.32;-101.16;-108.08;-99.79;-95.07;-102.2;-79.7;-79.92;-98.74;-94.97;-98.79;-106.57;-92.74;-94.25;-102.64;-96.55;-89.98;-72.09;-84.29;-99.12;-98.41;-96.61;-105.25;-104.41;-100.87;-95.27;-105.43;-82.43;-83.37;-104.16;-96.83;-99.08;-108.43;-98.9;-101.95;-103.35;-98.81;-103.28;-96.32;-103.46;-99.63;-105.4;-99.59;-102.89;-101.22;-101.36;-104.89;-105.4;-101.88;-103.49;-107.32;-103.9;-102.11;-99.82
59.9;-102.31;-102.69;-104.66;-96.92;-106.8;-94.41;-102.1;-98.24;-111.18;-98.39;-99.95;-103.13;-100.64;-94.77;-102.98;-78.67;-77.92;-104.66;-95.96;-106.99;-115.86;-90.88;-92.18;-95.27;-95.41;-87.8;-70.17;-87.3;-98.14;-97.31;-95.49;-101.83;-107.83;-100.62;-94.95;-102.83;-81.23;-82.08;-102.56;-96.49;-97.26;-102.07;-97.31;-98.57;-100.57;-96.52;-101.31;-98.63;-101.68;-100.25;-106.12;-96.78;-99.04;-100.74;-101.16;-102.89;-104.21;-99.28;-100.45;-106.56;-102.39;-100.29;-98.38
60;-94.71;-95.28;-112.08;-91.49;-101.04;-86.29;-100.19;-92.63;-111.33;-91.85;-94.65;-97.65;-97.53;-87.71;-100.42;-71.89;-71.55;-94.83;-89.12;-92.48;-100.97;-88.98;-89.76;-90.51;-91.09;-81.29;-65.23;-83.26;-92.55;-92.54;-89.08;-97.2;-100.34;-94.09;-88.29;-104.57;-78.03;-77.48;-96.47;-90.1;-92.12;-96.94;-92.94;-91.48;-99.57;-91.45;-100.47;-97.34;-94.73;-94.02;-101.3;-92.74;-93.19;-92.49;-91.91;-97.12;-98.72;-92.38;-92.14;-99.51;-98;-91.61;-92.35
60.1;-100.07;-95.57;-99.09;-101.76;-104.97;-91.66;-100.97;-102.45;-103.21;-97.13;-101.48;-104.12;-105.74;-96.89;-100.33;-76.58;-77.83;-103.79;-104.28;-109.11;-106.77;-91.22;-90.5;-94;-96.74;-86.26;-70.2;-87.12;-103.91;-95.56;-95.39;-105.26;-101.7;-98.68;-93.83;-106.51;-86.71;-80.66;-103.84;-92.73;-93.46;-103.12;-95.36;-94.5;-104.16;-94.07;-98.52;-101.06;-98.12;-97.07;-104.31;-96.87;-97.33;-95.32;-96.38;-101.96;-98.61;-93.95;-93.08;-97.19;-101.1;-95.67;-94.97
60.2;-111.02;-102.43;-112.63;-106.45;-112.17;-101.44;-110.63;-107.87;-109.52;-104.85;-110.17;-110.33;-118.94;-107.39;-103.46;-85.88;-85.58;-116.73;-104.51;-106;-115.84;-100.26;-100.64;-104.82;-114.84;-97.92;-83.09;-92.08;-111.31;-106.36;-107.02;-115.84;-114.04;-110.97;-108.12;-117.66;-103.47;-106.17;-110.69;-107.06;-105.18;-119.26;-106.65;-111.31;-113.48;-109.87;-108.21;-113.45;-109.86;-108.56;-117.02;-107.1;-106.34;-108.49;-109.14;-111.38;-111.73;-104.07;-103.64;-110.82;-117.77;-106.09;-106.82
60.3;-97.47;-99.52;-103.62;-100.72;-102.89;-98.81;-99.31;-101.27;-106.23;-97.73;-100.24;-102.34;-108.72;-99.67;-101.51;-81.23;-82.97;-101.44;-102.3;-104.65;-107.1;-97.08;-96.7;-106.37;-100.66;-92.39;-75.99;-91.09;-104.65;-99.41;-98.26;-103.86;-123.56;-106.98;-101.23;-106.11;-97.95;-88.27;-109.1;-112.08;-102.79;-106.63;-104.93;-111.08;-107.01;-116.85;-130.74;-103.01;-106.34;-100.58;-110.16;-110.53;-102;-106.36;-112.35;-106.16;-110.06;-106.9;-108.08;-118.94;-108.14;-115.79;-104.87
60.4;-93.65;-95.43;-101;-102.94;-97.87;-94.97;-96.13;-106.21;-104.63;-95.68;-98.23;-98.1;-112.5;-106.33;-105.84;-77.39;-78.89;-99.11;-100.34;-116.84;-112.11;-97.66;-93.19;-96.61;-112.88;-90.47;-73.32;-84.48;-104;-98.17;-98.46;-108.26;-103.36;-109.01;-105.12;-106.22;-87.25;-86.84;-108.11;-101.6;-104.03;-128.34;-100.54;-103.38;-105.41;-110.07;-107.8;-102.63;-113.49;-103.17;-106.69;-103.19;-102.21;-105.43;-106.19;-105.96;-106.12;-104.02;-107.85;-107.4;-105.41;-108.43;-101.05
60.5;-100.49;-104.27;-120.71;-114.53;-105.99;-101.09;-104.16;-110.61;-111.5;-101.05;-102.68;-106.34;-120.82;-115.48;-101.68;-86.22;-86.07;-104.84;-106.79;-110.6;-115.49;-102.58;-98.97;-105.65;-120.87;-96.86;-77.18;-92.07;-119.98;-103.97;-102.2;-107.69;-109.59;-111.46;-113.74;-114.55;-87.25;-89.35;-115.77;-111.04;-109.09;-120.15;-105.88;-107.18;-112.6;-130.64;-112.7;-104.9;-115.32;-115.2;-109.86;-106.48;-105.08;-107.51;-112.02;-111.07;-112.97;-109.1;-107.73;-122.93;-112.94;-112.82;-106.78
60.6;-101.8;-103.99;-116.87;-106.47;-107.68;-100.08;-110.13;-112;-110.77;-103.21;-104.81;-109.12;-116.35;-119.29;-99.86;-85;-85.23;-104.6;-112.35;-106.26;-113.7;-103.64;-99.12;-105.81;-116.27;-97.05;-77.24;-93.16;-115.49;-105.34;-103.03;-108.52;-111.53;-111.52;-119.01;-112.73;-89.72;-89.92;-119.05;-115.12;-111.04;-114.7;-104.69;-106.15;-110.86;-128.07;-112.64;-105.04;-113.87;-119.56;-111.04;-107.19;-106.85;-107.42;-107.46;-110.07;-109.82;-106.21;-107.13;-112.55;-111.04;-113.12;-105.46
60.7;-90.76;-90.69;-99.51;-97.35;-96.65;-88.17;-97.79;-96.88;-97.12;-91.36;-93.63;-94.85;-99.5;-99.49;-94.1;-72.65;-73.35;-92.32;-97.15;-95.14;-95.79;-89.05;-87;-94.29;-100.56;-85.96;-64.55;-80.72;-100.77;-94.71;-91.08;-96.21;-98.89;-96.98;-105.2;-101.5;-75.79;-77.06;-105.95;-104.58;-97.6;-100.71;-96.12;-94.63;-99.69;-110.65;-100.84;-92.75;-101.26;-112.87;-98.15;-96.23;-95.05;-95.83;-95.06;-97.97;-96.72;-96.48;-96.6;-100.16;-101.5;-98.75;-97.14
60.8;-95.55;-95.83;-96.55;-109.33;-103.55;-93.93;-104.81;-104.46;-100.93;-98.56;-101.53;-104.19;-99.68;-100.48;-97.06;-78;-78.3;-97.19;-100.73;-97.31;-101.64;-93.05;-92.71;-96.08;-102.64;-91.08;-70.6;-86.99;-101.79;-99.94;-98.19;-103.52;-104.27;-101.18;-106.45;-105.53;-81.92;-82.09;-109.28;-107;-103.58;-106.24;-100.34;-99.75;-101.26;-123.09;-105.07;-97.54;-108.27;-129.27;-103.05;-101.72;-102.29;-101.52;-101.22;-103.22;-103.33;-99.46;-99.7;-103.21;-106.97;-101.94;-101.41
60.9;-104.44;-102.86;-103.84;-106.33;-110.53;-97.94;-111.94;-106.81;-104.67;-104.06;-105.8;-110.71;-104.3;-102.35;-99.87;-82.11;-83.71;-102.69;-105.79;-105.3;-109.45;-97.18;-100.67;-105.02;-103.68;-98.08;-75.62;-92.41;-105.84;-106.51;-104.56;-109.07;-113.96;-106.29;-108.5;-108.55;-87.39;-88.12;-111.38;-109.75;-107.74;-111.69;-105.96;-107.17;-108.22;-121.25;-113.63;-104.03;-112.89;-121.99;-108.17;-109.69;-109.48;-107.96;-109.48;-107.07;-107.3;-107.06;-107.13;-109.1;-112.72;-111.02;-110.14
61;-104.39;-99.81;-97.15;-100.5;-102.5;-92.03;-101.21;-102.11;-98.53;-100.97;-101.72;-102.75;-97.89;-93.71;-99.5;-76.03;-76.92;-99.58;-96.28;-98.07;-105.42;-89.94;-96.32;-99.08;-94.59;-88.31;-69.53;-86.65;-99.49;-105.12;-99.79;-105.99;-103.77;-97.7;-97.77;-100.76;-79.34;-81.15;-104.63;-101.85;-102.01;-103.15;-100.79;-98.65;-100.64;-118.62;-106.35;-97.16;-108.66;-117.9;-100.28;-102.32;-102.09;-100.39;-101.99;-102.87;-101.2;-101.45;-100.38;-100.72;-105.34;-104.72;-103.21
61.1;-112.53;-100.84;-98.21;-98.69;-102.9;-90.28;-105.73;-100.17;-96.23;-102.07;-102.89;-103.81;-98.44;-95.37;-96.8;-76.51;-77.14;-101.42;-95.31;-98.45;-109.76;-90.65;-98.25;-100.07;-98.79;-87.48;-70.7;-86.76;-98.22;-104.52;-102.99;-105.12;-106.22;-100.41;-102.41;-102.32;-81.85;-83.11;-104.98;-104.38;-100.48;-106.57;-104.42;-101.27;-102.86;-118.16;-108.85;-100.06;-106.26;-118.91;-102.47;-103.64;-103.72;-102.35;-103.28;-105.11;-101.67;-102.81;-102.83;-103.02;-105.36;-110.48;-107.07
61.2;-107.97;-108.79;-102.35;-101.95;-111.9;-97.66;-108.11;-105.01;-105.25;-108.32;-109.89;-108.93;-102.59;-99.04;-106.71;-81.44;-84.12;-108.9;-98.51;-101.84;-105.15;-93.25;-100.29;-102.74;-101.21;-93.62;-75.32;-88.06;-104.98;-111.11;-107.66;-111.92;-110.14;-106.54;-102.43;-105.85;-85.37;-85.81;-104.81;-102.84;-105.21;-105.54;-102.83;-104.1;-104.62;-111.4;-107.9;-101.7;-109.79;-116.16;-103.86;-109.71;-105.65;-106.16;-109.35;-105.47;-104.59;-104.54;-104.4;-105.03;-107.58;-107.69;-105.86
61.3;-111.99;-107.66;-104.64;-102.58;-108.37;-99.93;-106.68;-101.69;-107.74;-109.73;-115.63;-109.47;-108.18;-99.47;-113.25;-82.72;-84.07;-119.33;-99.49;-100.49;-107.26;-98.17;-106.46;-107.32;-103.55;-94.5;-79.53;-92.94;-107.38;-111.49;-108.26;-126.29;-112.35;-108.92;-103.64;-109.95;-91.26;-91.92;-110.58;-108.28;-107.74;-109.38;-110.11;-110.48;-109.31;-117.36;-114.43;-118.39;-109.75;-115.82;-110.14;-110.53;-113.62;-112.42;-119.16;-110.59;-110.78;-106.88;-110.47;-110.9;-112.29;-114.77;-115.03
61.4;-100.34;-113.66;-99.16;-92.06;-117.9;-95.76;-107.34;-95.37;-105.35;-105.91;-108.43;-105;-97.41;-91.37;-95.05;-75.6;-79.36;-99.76;-93.73;-98.64;-105.2;-87.97;-100.52;-110.99;-94.35;-102.78;-71.53;-81.85;-99.64;-97.87;-104.01;-111.57;-105.58;-97.04;-92.62;-100.24;-87.63;-89.4;-100.34;-99.48;-100.59;-107.97;-100.58;-104.31;-101.15;-116.96;-114.28;-103.04;-106.67;-100.36;-100.49;-104.69;-105.12;-104.16;-106.64;-102.59;-106.71;-99.46;-103.54;-105.15;-100.28;-104.06;-103.57
61.5;-107.27;-111.82;-113.57;-100.89;-119.72;-104.04;-119.84;-105.96;-115.06;-113.14;-130.71;-115.09;-111.21;-101.35;-108.15;-85.92;-84.41;-111.48;-100.07;-108.66;-112.09;-108.33;-106.15;-119.92;-109.84;-95.55;-84.03;-98.19;-108.74;-115.59;-111.81;-126.43;-116.65;-113.39;-113.43;-110.94;-102.72;-102.13;-112.59;-110.67;-108.78;-111.01;-118.25;-116.76;-110.66;-115.61;-119.45;-113.83;-115.34;-114.96;-116.67;-122.75;-122.92;-125.38;-122.26;-118.43;-119.51;-112.82;-114.99;-119.41;-117.22;-120.42;-131.57
61.6;-104.99;-107.49;-110.18;-99.85;-113.48;-108.19;-110.13;-99.21;-106.79;-108.6;-124.25;-106.48;-103.27;-96.46;-100.94;-82.3;-82.68;-113.36;-99.18;-103.02;-105.72;-104.5;-102.28;-111.15;-101.23;-92.71;-76.88;-91.68;-102.91;-105.27;-103.7;-117;-111.59;-106.27;-102.58;-111.74;-91.75;-92.87;-110.41;-102.93;-103.77;-105.2;-116.53;-108.07;-108.67;-107.22;-115.2;-109.87;-117.91;-109.35;-111.1;-112.31;-118.97;-122.21;-113.31;-114.1;-113.68;-106.19;-109.24;-110.47;-109.53;-112.39;-123.52
61.7;-99.55;-104.5;-105.01;-95.99;-105.89;-109.03;-103.49;-96.01;-106.63;-100.85;-117.03;-101.54;-98.36;-92.78;-110.22;-77.31;-78.27;-98.91;-91.28;-96.69;-101.82;-92.65;-97.44;-106.74;-96.46;-88.45;-71.41;-84.49;-97.58;-98.7;-97.32;-106.33;-103.08;-102.22;-95.75;-107.21;-84.4;-87.02;-107.92;-98.75;-97.89;-103.19;-107.51;-103.6;-99.82;-101.75;-111.29;-102.17;-123.75;-107.29;-108.56;-104.89;-116.74;-116.84;-109.34;-108.85;-105.4;-105.86;-105.56;-106.44;-104.1;-110.58;-115.35
61.8;-95.08;-99.13;-95.61;-92.13;-97.45;-89.69;-93.14;-89.98;-95;-94.09;-104.41;-96.26;-90.5;-86.12;-97.23;-72.15;-71.61;-95.44;-89.48;-91.5;-93.44;-85.39;-91.32;-94.93;-89.62;-80.13;-63.58;-76.63;-89.93;-89.67;-90.07;-98.72;-95.35;-92.4;-90;-96.37;-77.68;-77.49;-96.4;-92.74;-90.37;-94.71;-103.34;-96.41;-97.49;-93.68;-102.17;-91.03;-106.19;-95.88;-99.15;-95.56;-101.32;-105.72;-97.39;-99.94;-98.88;-93.81;-94.28;-100.33;-96.22;-97.55;-109.04
61.9;-108.95;-110.46;-109.48;-110.42;-112.03;-103.24;-108.37;-108.34;-115.05;-109.38;-123.49;-112.24;-105.85;-102.83;-106.63;-87.98;-90.07;-106.43;-103.54;-105.62;-107.3;-97.54;-103.44;-106.81;-109.81;-99.47;-78.34;-97.15;-108.93;-103.87;-103.42;-112.55;-110.57;-108.49;-104.65;-109.03;-91.43;-92.37;-111.32;-106.1;-105.05;-111.1;-116.4;-111.68;-112.67;-109.92;-114.87;-104.71;-112.48;-114.91;-119.31;-110.5;-121.19;-124.35;-114.08;-119.64;-116.61;-110.16;-108.37;-121;-112.59;-111.69;-126.67
62;-101.85;-103.26;-107.39;-103.96;-100.14;-93.92;-99.79;-106.04;-110.56;-100.86;-107.75;-102.99;-99.26;-98.2;-98.1;-79.18;-79.44;-94.83;-99.73;-104.6;-98.73;-89.89;-94.35;-97.61;-105.37;-88.64;-70.04;-87.32;-100.43;-97.1;-96.03;-102.03;-102.18;-100.14;-99.26;-99.33;-83.19;-82.95;-98.52;-99.71;-99.41;-101.35;-108.99;-103.11;-105.78;-106.04;-100.22;-94.28;-101.18;-108.07;-109.29;-101.97;-107.53;-114.89;-103.93;-112.05;-105.05;-99.29;-99.36;-109.93;-104.31;-102.15;-110.19
62.1;-103.05;-104.49;-105.39;-108.66;-98.63;-94.41;-100.34;-110.68;-112.86;-100.45;-108.43;-104.76;-100.87;-107.5;-100.66;-78.47;-80.9;-94.46;-99.88;-97.45;-99.67;-89.17;-93.25;-99.64;-102.27;-91.2;-70.34;-85.68;-100.32;-97.73;-96.44;-102.95;-102.09;-100.35;-102.46;-98.55;-83.79;-83.75;-97.39;-103.32;-100.24;-99.85;-110.66;-102.9;-105.46;-110.22;-98.56;-95.58;-98.09;-121.62;-109.1;-101.42;-106.91;-109.73;-103.45;-112.44;-106.51;-98.63;-97.88;-109.16;-107.9;-102.44;-111.57
62.2;-106.45;-101.41;-102.93;-118.17;-97.97;-92.89;-99.56;-113.35;-110.72;-99.71;-107.69;-103.08;-99.51;-109.77;-99.25;-79.9;-79.39;-96.49;-103.23;-100.02;-100.74;-90.23;-92.5;-99.04;-98.04;-90.6;-70.54;-93.41;-97.88;-97.17;-96.2;-105.1;-101.23;-99.76;-106.16;-97.78;-82.92;-82.99;-95.48;-105.61;-99.64;-98.83;-108.95;-102.51;-108.38;-112.4;-97.85;-95.8;-97.19;-120.21;-108.23;-99.11;-105.63;-109.3;-101.01;-110.94;-103.25;-95.49;-96.11;-105.8;-105.75;-102;-105.51
62.3;-117.4;-111.16;-119.24;-136.95;-115.2;-106.24;-116.3;-119.3;-127.21;-108.92;-121.52;-112.08;-113.21;-121.39;-113.61;-89.57;-90.63;-109.52;-113.31;-108.49;-113.15;-100.42;-103.91;-110.45;-107.69;-114.69;-81.93;-100.55;-107.77;-110.09;-107.55;-115.58;-111.09;-113.77;-129.06;-108.38;-94.15;-93.95;-107.73;-116.72;-111.65;-109.86;-126.38;-114.45;-128.28;-127.73;-108.43;-107.6;-108.64;-118;-128.25;-110.9;-118.83;-120.11;-111.86;-128.95;-114.44;-108.32;-108.12;-118.35;-127.52;-113.27;-119.45
62.4;-107.28;-95.33;-106.01;-105.63;-100.1;-87.2;-96.37;-98.29;-102.51;-94.8;-105.38;-97.61;-99.74;-97.38;-101.52;-72.52;-74.57;-98.07;-96.29;-97.64;-96.7;-87.52;-88.45;-96;-90.34;-90.08;-65.77;-89.89;-91.58;-94.03;-91.23;-101.84;-98.3;-99.67;-111;-94.41;-78.13;-78.65;-91.64;-103.04;-94.73;-93.52;-104.29;-97.56;-107.99;-107.13;-92.27;-92.81;-93.26;-102.49;-125.33;-93.46;-104.09;-107.61;-95.94;-118.78;-97.15;-93.45;-91.92;-99.76;-114.12;-95.99;-101.33
62.5;-112.04;-108.93;-125.69;-111.44;-114.89;-99.28;-115.98;-110;-111.54;-107.14;-121.76;-112.62;-126.34;-108.16;-106.55;-86.04;-87.84;-120.22;-106.68;-118.66;-107.39;-97.86;-99.96;-106.93;-99.82;-121.17;-80.04;-99.82;-104.68;-106.82;-104.45;-131.52;-108.61;-117.29;-123.64;-104.33;-93.45;-91.05;-100.91;-113.01;-105.24;-105.02;-116.62;-107.39;-115.02;-119.67;-103.75;-105.18;-105.6;-112.55;-114.84;-103.71;-117.04;-119.51;-106.46;-117.1;-107.96;-102.47;-105.45;-109.19;-117.65;-107.85;-112.98
62.6;-111.24;-106.9;-111.11;-106.64;-106.41;-96.49;-109.72;-108.51;-111.86;-106.21;-129.01;-111.37;-120.75;-106.49;-112.66;-86.77;-86.77;-112.85;-113.46;-110.22;-111.1;-104.03;-104.22;-112.56;-101.97;-102.26;-83.16;-98.47;-103.05;-111.79;-108.54;-125.17;-112.16;-120.69;-115.22;-105.67;-101.42;-95.74;-106.06;-117.79;-110.1;-108.53;-124.45;-111.32;-110.08;-117.46;-108.28;-109.07;-107.01;-115.97;-117.14;-108.89;-123.17;-116.55;-108.39;-112.61;-108.36;-110.49;-107.29;-111.2;-112.9;-109.44;-124.61
62.7;-114.08;-106.61;-129.86;-110.35;-114.65;-102.9;-112.35;-109.96;-113.82;-110.32;-125.81;-111.39;-126.1;-109.58;-118.92;-87.33;-90.06;-118.95;-110.54;-117.72;-112.26;-110.1;-112.01;-119.07;-111.07;-105.35;-89.4;-103.63;-109.64;-119.05;-114.12;-134.87;-119.47;-127.37;-119.63;-116.23;-99.89;-105.14;-113.21;-118.87;-114.64;-118.53;-133.41;-120.31;-124.25;-119.85;-125.95;-117.25;-122.03;-127.16;-131.57;-118.65;-127.25;-120.43;-118.47;-121.92;-120.03;-121.31;-122.23;-122.98;-120.39;-121.75;-128.39
62.8;-95.07;-89.15;-95.82;-93.67;-96.95;-87.2;-96.33;-92.18;-95.75;-93.17;-102.14;-93.17;-102.18;-90.16;-95.74;-68.94;-69.99;-99.67;-90.03;-99.16;-89.86;-84.91;-90.64;-96.72;-87.02;-80.18;-65.73;-79.29;-87.62;-97.1;-95.45;-105.76;-97.78;-115.16;-96.68;-94.5;-76.46;-79.34;-92.26;-95;-97.51;-96;-110.78;-99.42;-103.96;-98.55;-105.68;-91.1;-118.46;-107.52;-108.88;-95.57;-107.55;-109.25;-98.91;-105.22;-102.48;-105.03;-109.27;-104.42;-100.6;-102.06;-101.13
62.9;-112.66;-103.4;-103.33;-100.87;-110.81;-102.14;-107.61;-102.37;-105.28;-104.18;-112.88;-106.69;-109.77;-99.53;-117.21;-80.81;-82.56;-110.74;-101;-113.21;-101.48;-94.45;-106.89;-114.46;-100.59;-92.04;-76.29;-89.02;-99.51;-111.59;-109.13;-109.51;-108.18;-117.04;-106.35;-107.62;-90.02;-90.35;-107.94;-107.32;-112.46;-107.83;-116.85;-109.44;-115.71;-111.43;-114.48;-103.49;-112.58;-117.88;-119.31;-111.37;-119.33;-117.67;-111.25;-118.67;-116.5;-117.92;-117.53;-120.12;-115.17;-113.01;-112.17
63;-107.46;-102.49;-98.44;-94.77;-101.16;-98.97;-101.07;-95.26;-101;-100.58;-104.15;-99.71;-100.73;-92.44;-108.41;-75.74;-76.82;-99.14;-92.29;-100.69;-98.09;-86.88;-99.16;-119.14;-91.5;-83.11;-68.34;-81.27;-92.92;-104.07;-104.29;-102.05;-101.45;-103.73;-95.87;-98.6;-82.33;-82.04;-98.18;-97.25;-103.46;-99.42;-106.71;-103.88;-105.81;-100.45;-101.4;-97.86;-102;-102.87;-105.86;-102.71;-107.53;-106.04;-106.17;-108.19;-109.96;-110.17;-107.28;-113.93;-104.99;-105.09;-102.59
63.1;-106.97;-105.36;-97.48;-97.05;-100.38;-101.14;-102.43;-95.26;-100.22;-102.98;-104.44;-100.36;-97.96;-92.31;-98.44;-76.78;-78.33;-104.3;-94.26;-100.86;-101.52;-86.93;-98.13;-111.45;-93.1;-86.12;-69.06;-83.9;-93.59;-109.97;-102.18;-99.48;-100.57;-100.59;-96.2;-100.71;-83.13;-83.34;-98.75;-96.59;-102.46;-100.64;-104.06;-106.65;-103.15;-99.46;-100.27;-101.7;-102.98;-100.87;-102.62;-104.51;-105.19;-104.8;-103.94;-106.04;-112.18;-109.44;-108.45;-109.77;-104.83;-108.09;-103.09
63.2;-109.39;-102.04;-94.86;-90;-94.21;-95.92;-101.91;-90.99;-94.78;-101.43;-98.09;-94.78;-92.38;-87.42;-93.01;-72.5;-73.28;-95.47;-87.6;-93.09;-92.15;-81.76;-92.82;-102.27;-87.9;-78.81;-64.03;-79.67;-88.78;-98.8;-95.8;-92.45;-96.1;-94.59;-89.55;-96.19;-78.05;-78.01;-93.43;-90.13;-94.59;-95.11;-97.08;-100.61;-95.33;-92.81;-93.37;-96.64;-96.55;-97.73;-97.34;-100.39;-98.54;-97.04;-100.54;-100.51;-110.53;-102.28;-102.96;-104.6;-96.81;-101.44;-95.87
63.3;-112.51;-116.05;-103.59;-98.72;-110.6;-105.3;-111.6;-101.53;-103.33;-115.17;-107.52;-103.63;-99.05;-95.61;-103.58;-82.51;-83.06;-101.18;-98.79;-104.65;-103.81;-90.93;-105.57;-117.74;-98.53;-90.12;-73.22;-85.53;-101.86;-108.07;-102.53;-101.67;-105.1;-102.68;-100.17;-105.9;-88.54;-89.77;-105.96;-100.78;-104.32;-107.46;-110.19;-115.06;-103.47;-103.26;-105;-107.31;-106.65;-110.33;-107.15;-114.05;-110.74;-107.31;-111.94;-108.24;-123.88;-112.46;-113.68;-115.59;-107.37;-113.24;-106.67
63.4;-100.36;-120.85;-93.88;-91.62;-102.62;-91.44;-108.94;-93.17;-94.84;-106.94;-97.87;-94.62;-89.85;-88.35;-92.89;-73.94;-73.87;-91.09;-89;-89.93;-93.35;-82.27;-95.27;-103.58;-90.83;-82.06;-63.81;-79.89;-93.64;-96.2;-90.72;-91.86;-94.36;-90.97;-89.93;-95.53;-78.96;-79.73;-96.1;-91.35;-92.5;-95.45;-100.71;-107;-92.26;-93.32;-96.58;-100.5;-96.83;-99.38;-94.79;-103.94;-98.36;-97.56;-100.39;-96.12;-119.36;-100.27;-99.97;-103.91;-95.79;-100.26;-96.19
63.5;-104.54;-105.75;-95;-94.36;-107.56;-92.63;-106.96;-97.51;-94.4;-106.73;-104.75;-96.19;-90.42;-91.91;-91.77;-74.47;-75.22;-92.56;-93.84;-90.49;-94.58;-84.98;-99.93;-104.66;-93.88;-84.62;-67.11;-82.48;-97.75;-98.35;-94.36;-94.86;-97.66;-94.37;-93.94;-101.46;-80.83;-82.09;-99.8;-94.75;-93.43;-97.9;-104.72;-104.34;-94.4;-95.85;-98.66;-101.76;-99.37;-105.24;-100.59;-108.33;-107.92;-98.1;-103.1;-98.48;-109.34;-103.27;-101.08;-105.97;-98.23;-105.6;-97.5
63.6;-115;-102.61;-94.36;-95.71;-107.01;-91.32;-100.96;-99.7;-97;-102.54;-103.05;-100.94;-92.57;-94.05;-95.89;-74.54;-75.94;-93.68;-94.06;-93.93;-100.66;-83.4;-99.06;-98.44;-94.85;-86.23;-66.44;-83.39;-100.11;-94.05;-93.98;-95.09;-98;-93.56;-93.54;-97.57;-82.17;-80.94;-100.58;-93.62;-93.58;-97.51;-99.96;-106.52;-94.8;-95.82;-101.98;-102.45;-99.89;-102.94;-96.17;-115.79;-101.6;-99.74;-103.4;-96.43;-110.97;-99.64;-99.28;-102.26;-96;-103.31;-97.54
